sequence_id,species,chrom,split,gc,held_out
TAIR10.dna.toplevel_1_13946605_13947628_+,arabidopsis,1,train,0.4814453125,False
TAIR10.dna.toplevel_1_3328969_3329992_-,arabidopsis,1,train,0.4501953125,False
TAIR10.dna.toplevel_1_25965049_25966072_+,arabidopsis,1,train,0.4140625,False
TAIR10.dna.toplevel_1_24638327_24639350_+,arabidopsis,1,train,0.3671875,False
TAIR10.dna.toplevel_1_26553060_26554083_-,arabidopsis,1,train,0.3994140625,False
TAIR10.dna.toplevel_1_14464857_14465880_-,arabidopsis,1,train,0.4052734375,False
TAIR10.dna.toplevel_1_1011138_1012161_-,arabidopsis,1,train,0.359375,False
TAIR10.dna.toplevel_1_28992965_28993988_-,arabidopsis,1,train,0.330078125,False
TAIR10.dna.toplevel_1_24244513_24245536_-,arabidopsis,1,train,0.3623046875,False
TAIR10.dna.toplevel_1_2635317_2636340_-,arabidopsis,1,train,0.38671875,False
TAIR10.dna.toplevel_1_2359866_2360889_+,arabidopsis,1,train,0.4169921875,False
TAIR10.dna.toplevel_1_12054541_12055564_+,arabidopsis,1,train,0.3349609375,False
TAIR10.dna.toplevel_1_11591215_11592238_-,arabidopsis,1,train,0.236328125,False
TAIR10.dna.toplevel_1_5969591_5970614_+,arabidopsis,1,train,0.3115234375,False
TAIR10.dna.toplevel_1_27859240_27860263_+,arabidopsis,1,train,0.3251953125,False
TAIR10.dna.toplevel_1_27481305_27482328_-,arabidopsis,1,train,0.373046875,False
TAIR10.dna.toplevel_1_2366179_2367202_+,arabidopsis,1,train,0.3173828125,False
TAIR10.dna.toplevel_1_6978586_6979609_+,arabidopsis,1,train,0.349609375,False
TAIR10.dna.toplevel_1_6871639_6872662_+,arabidopsis,1,train,0.3046875,False
TAIR10.dna.toplevel_1_25097938_25098961_+,arabidopsis,1,train,0.322265625,False
TAIR10.dna.toplevel_1_9840272_9841295_-,arabidopsis,1,train,0.29296875,False
TAIR10.dna.toplevel_1_23134657_23135680_+,arabidopsis,1,train,0.248046875,False
TAIR10.dna.toplevel_1_20295340_20296363_+,arabidopsis,1,train,0.369140625,False
TAIR10.dna.toplevel_1_28829150_28830173_+,arabidopsis,1,train,0.423828125,False
TAIR10.dna.toplevel_1_6274401_6275424_-,arabidopsis,1,train,0.3603515625,False
TAIR10.dna.toplevel_1_3771218_3772241_-,arabidopsis,1,train,0.240234375,False
TAIR10.dna.toplevel_1_11557811_11558834_-,arabidopsis,1,train,0.3603515625,False
TAIR10.dna.toplevel_1_4367368_4368391_+,arabidopsis,1,train,0.3974609375,False
TAIR10.dna.toplevel_1_6983353_6984376_-,arabidopsis,1,train,0.3095703125,False
TAIR10.dna.toplevel_1_11241177_11242200_-,arabidopsis,1,train,0.3603515625,False
TAIR10.dna.toplevel_1_9819101_9820124_-,arabidopsis,1,train,0.31640625,False
TAIR10.dna.toplevel_1_29474559_29475582_-,arabidopsis,1,train,0.423828125,False
TAIR10.dna.toplevel_1_6175544_6176567_+,arabidopsis,1,train,0.3134765625,False
TAIR10.dna.toplevel_1_3442029_3443052_-,arabidopsis,1,train,0.375,False
TAIR10.dna.toplevel_1_5248016_5249039_-,arabidopsis,1,train,0.37890625,False
TAIR10.dna.toplevel_1_30120986_30122009_+,arabidopsis,1,train,0.390625,False
TAIR10.dna.toplevel_1_4202223_4203246_+,arabidopsis,1,train,0.3779296875,False
TAIR10.dna.toplevel_1_10599558_10600581_+,arabidopsis,1,train,0.28125,False
TAIR10.dna.toplevel_1_7940898_7941921_+,arabidopsis,1,train,0.27734375,False
TAIR10.dna.toplevel_1_9766337_9767360_-,arabidopsis,1,train,0.4326171875,False
TAIR10.dna.toplevel_1_14085660_14086683_+,arabidopsis,1,train,0.453125,False
TAIR10.dna.toplevel_1_28889514_28890537_+,arabidopsis,1,train,0.365234375,False
TAIR10.dna.toplevel_1_20173201_20174224_+,arabidopsis,1,train,0.275390625,False
TAIR10.dna.toplevel_1_13213775_13214798_+,arabidopsis,1,train,0.3427734375,False
TAIR10.dna.toplevel_1_23560900_23561923_+,arabidopsis,1,train,0.400390625,False
TAIR10.dna.toplevel_1_4429866_4430889_-,arabidopsis,1,train,0.4677734375,False
TAIR10.dna.toplevel_1_10045750_10046773_-,arabidopsis,1,train,0.3837890625,False
TAIR10.dna.toplevel_1_24859768_24860791_+,arabidopsis,1,train,0.392578125,False
TAIR10.dna.toplevel_1_19833237_19834260_-,arabidopsis,1,train,0.2763671875,False
TAIR10.dna.toplevel_1_10000164_10001187_-,arabidopsis,1,train,0.322265625,False
TAIR10.dna.toplevel_1_2837219_2838242_+,arabidopsis,1,train,0.400390625,False
TAIR10.dna.toplevel_1_14925386_14926409_-,arabidopsis,1,train,0.419921875,False
TAIR10.dna.toplevel_1_21375667_21376690_+,arabidopsis,1,train,0.345703125,False
TAIR10.dna.toplevel_1_12630954_12631977_-,arabidopsis,1,train,0.2734375,False
TAIR10.dna.toplevel_1_282784_283807_-,arabidopsis,1,train,0.3525390625,False
TAIR10.dna.toplevel_1_24433684_24434707_-,arabidopsis,1,train,0.31640625,False
TAIR10.dna.toplevel_1_14807484_14808507_+,arabidopsis,1,train,0.4287109375,False
TAIR10.dna.toplevel_1_12468713_12469736_-,arabidopsis,1,train,0.2783203125,False
TAIR10.dna.toplevel_1_15800365_15801388_+,arabidopsis,1,train,0.447265625,False
TAIR10.dna.toplevel_1_6222945_6223968_+,arabidopsis,1,train,0.380859375,False
TAIR10.dna.toplevel_1_9293580_9294603_+,arabidopsis,1,train,0.3291015625,False
TAIR10.dna.toplevel_1_18729467_18730490_+,arabidopsis,1,train,0.3876953125,False
TAIR10.dna.toplevel_1_26697824_26698847_-,arabidopsis,1,train,0.333984375,False
TAIR10.dna.toplevel_1_13380733_13381756_+,arabidopsis,1,train,0.3603515625,False
TAIR10.dna.toplevel_1_25757750_25758773_-,arabidopsis,1,train,0.3369140625,False
TAIR10.dna.toplevel_1_14486002_14487025_+,arabidopsis,1,train,0.3798828125,False
TAIR10.dna.toplevel_1_8320079_8321102_-,arabidopsis,1,train,0.3486328125,False
TAIR10.dna.toplevel_1_11421523_11422546_+,arabidopsis,1,train,0.283203125,False
TAIR10.dna.toplevel_1_11924153_11925176_-,arabidopsis,1,train,0.2958984375,False
TAIR10.dna.toplevel_1_21190192_21191215_+,arabidopsis,1,train,0.3173828125,False
TAIR10.dna.toplevel_1_16216454_16217477_+,arabidopsis,1,train,0.2890625,False
TAIR10.dna.toplevel_1_9889442_9890465_+,arabidopsis,1,train,0.4345703125,False
TAIR10.dna.toplevel_1_27856010_27857033_-,arabidopsis,1,train,0.3525390625,False
TAIR10.dna.toplevel_1_20761319_20762342_-,arabidopsis,1,train,0.29296875,False
TAIR10.dna.toplevel_1_260942_261965_+,arabidopsis,1,train,0.37109375,False
TAIR10.dna.toplevel_1_10018016_10019039_+,arabidopsis,1,train,0.369140625,False
TAIR10.dna.toplevel_1_25791086_25792109_-,arabidopsis,1,train,0.388671875,False
TAIR10.dna.toplevel_1_18294149_18295172_+,arabidopsis,1,train,0.3271484375,False
TAIR10.dna.toplevel_1_14234095_14235118_-,arabidopsis,1,train,0.4228515625,False
TAIR10.dna.toplevel_1_3105565_3106588_-,arabidopsis,1,train,0.38671875,False
TAIR10.dna.toplevel_1_25504383_25505406_+,arabidopsis,1,train,0.4140625,False
TAIR10.dna.toplevel_1_18244915_18245938_-,arabidopsis,1,train,0.220703125,False
TAIR10.dna.toplevel_1_9398207_9399230_+,arabidopsis,1,train,0.4013671875,False
TAIR10.dna.toplevel_1_4054437_4055460_-,arabidopsis,1,train,0.279296875,False
TAIR10.dna.toplevel_1_29652657_29653680_+,arabidopsis,1,train,0.376953125,False
TAIR10.dna.toplevel_1_8497_9520_-,arabidopsis,1,train,0.318359375,False
TAIR10.dna.toplevel_1_13369046_13370069_-,arabidopsis,1,train,0.2880859375,False
TAIR10.dna.toplevel_1_14917783_14918806_+,arabidopsis,1,train,0.302734375,False
TAIR10.dna.toplevel_1_25050094_25051117_-,arabidopsis,1,train,0.287109375,False
TAIR10.dna.toplevel_1_11872298_11873321_-,arabidopsis,1,train,0.3603515625,False
TAIR10.dna.toplevel_1_29235911_29236934_+,arabidopsis,1,train,0.4560546875,False
TAIR10.dna.toplevel_1_19978642_19979665_+,arabidopsis,1,train,0.359375,False
TAIR10.dna.toplevel_1_1189538_1190561_+,arabidopsis,1,train,0.4404296875,False
TAIR10.dna.toplevel_2_8807596_8808619_-,arabidopsis,2,train,0.3544921875,False
TAIR10.dna.toplevel_2_17905942_17906965_-,arabidopsis,2,train,0.3203125,False
TAIR10.dna.toplevel_2_3965625_3966648_+,arabidopsis,2,train,0.361328125,False
TAIR10.dna.toplevel_2_5487988_5489011_+,arabidopsis,2,train,0.41796875,False
TAIR10.dna.toplevel_2_13919399_13920422_-,arabidopsis,2,train,0.4208984375,False
TAIR10.dna.toplevel_2_9487445_9488468_+,arabidopsis,2,train,0.2919921875,False
TAIR10.dna.toplevel_2_19259634_19260657_+,arabidopsis,2,train,0.2822265625,False
TAIR10.dna.toplevel_2_17830014_17831037_+,arabidopsis,2,train,0.29296875,False
TAIR10.dna.toplevel_2_13784312_13785335_-,arabidopsis,2,train,0.314453125,False
TAIR10.dna.toplevel_2_9348755_9349778_-,arabidopsis,2,train,0.3369140625,False
TAIR10.dna.toplevel_2_14843294_14844317_-,arabidopsis,2,train,0.4658203125,False
TAIR10.dna.toplevel_2_19066734_19067757_+,arabidopsis,2,train,0.423828125,False
TAIR10.dna.toplevel_2_5270394_5271417_+,arabidopsis,2,train,0.39453125,False
TAIR10.dna.toplevel_2_4043909_4044932_-,arabidopsis,2,train,0.330078125,False
TAIR10.dna.toplevel_2_13462594_13463617_-,arabidopsis,2,train,0.310546875,False
TAIR10.dna.toplevel_2_4681954_4682977_-,arabidopsis,2,train,0.3642578125,False
TAIR10.dna.toplevel_2_11880211_11881234_-,arabidopsis,2,train,0.3369140625,False
TAIR10.dna.toplevel_2_13928694_13929717_+,arabidopsis,2,train,0.4501953125,False
TAIR10.dna.toplevel_2_15995910_15996933_-,arabidopsis,2,train,0.3017578125,False
TAIR10.dna.toplevel_2_16829802_16830825_-,arabidopsis,2,train,0.3916015625,False
TAIR10.dna.toplevel_2_16532932_16533955_+,arabidopsis,2,train,0.4130859375,False
TAIR10.dna.toplevel_2_14897556_14898579_-,arabidopsis,2,train,0.3798828125,False
TAIR10.dna.toplevel_2_4791957_4792980_-,arabidopsis,2,train,0.3642578125,False
TAIR10.dna.toplevel_2_1758450_1759473_+,arabidopsis,2,train,0.37890625,False
TAIR10.dna.toplevel_2_857209_858232_-,arabidopsis,2,train,0.28125,False
TAIR10.dna.toplevel_2_15821884_15822907_-,arabidopsis,2,train,0.384765625,False
TAIR10.dna.toplevel_2_339239_340262_+,arabidopsis,2,train,0.37109375,False
TAIR10.dna.toplevel_2_2730422_2731445_-,arabidopsis,2,train,0.2685546875,False
TAIR10.dna.toplevel_2_215536_216559_-,arabidopsis,2,train,0.23828125,False
TAIR10.dna.toplevel_2_1381700_1382723_+,arabidopsis,2,train,0.2822265625,False
TAIR10.dna.toplevel_2_125506_126529_-,arabidopsis,2,train,0.3779296875,False
TAIR10.dna.toplevel_2_9815558_9816581_+,arabidopsis,2,train,0.2890625,False
TAIR10.dna.toplevel_2_4720431_4721454_-,arabidopsis,2,train,0.3876953125,False
TAIR10.dna.toplevel_2_6415754_6416777_+,arabidopsis,2,train,0.23828125,False
TAIR10.dna.toplevel_2_14563259_14564282_-,arabidopsis,2,train,0.3671875,False
TAIR10.dna.toplevel_2_11079532_11080555_-,arabidopsis,2,train,0.31640625,False
TAIR10.dna.toplevel_2_5645715_5646738_-,arabidopsis,2,train,0.25390625,False
TAIR10.dna.toplevel_2_14150236_14151259_-,arabidopsis,2,train,0.28515625,False
TAIR10.dna.toplevel_2_4966704_4967727_-,arabidopsis,2,train,0.34375,False
TAIR10.dna.toplevel_2_4949303_4950326_-,arabidopsis,2,train,0.3359375,False
TAIR10.dna.toplevel_2_4336006_4337029_+,arabidopsis,2,train,0.3740234375,False
TAIR10.dna.toplevel_2_6268788_6269811_-,arabidopsis,2,train,0.5712890625,False
TAIR10.dna.toplevel_2_11716108_11717131_-,arabidopsis,2,train,0.369140625,False
TAIR10.dna.toplevel_2_14337481_14338504_-,arabidopsis,2,train,0.388671875,False
TAIR10.dna.toplevel_2_13070674_13071697_+,arabidopsis,2,train,0.2763671875,False
TAIR10.dna.toplevel_2_6583201_6584224_-,arabidopsis,2,train,0.291015625,False
TAIR10.dna.toplevel_2_6854121_6855144_+,arabidopsis,2,train,0.203125,False
TAIR10.dna.toplevel_2_13030784_13031807_+,arabidopsis,2,train,0.2861328125,False
TAIR10.dna.toplevel_2_7852719_7853742_+,arabidopsis,2,train,0.373046875,False
TAIR10.dna.toplevel_2_6266488_6267511_-,arabidopsis,2,train,0.501953125,False
TAIR10.dna.toplevel_2_1912284_1913307_+,arabidopsis,2,train,0.3017578125,False
TAIR10.dna.toplevel_2_7820336_7821359_-,arabidopsis,2,train,0.3974609375,False
TAIR10.dna.toplevel_2_2906809_2907832_-,arabidopsis,2,train,0.291015625,False
TAIR10.dna.toplevel_2_11847100_11848123_-,arabidopsis,2,train,0.359375,False
TAIR10.dna.toplevel_2_15377806_15378829_+,arabidopsis,2,train,0.3203125,False
TAIR10.dna.toplevel_2_17318258_17319281_-,arabidopsis,2,train,0.4189453125,False
TAIR10.dna.toplevel_2_19493788_19494811_-,arabidopsis,2,train,0.388671875,False
TAIR10.dna.toplevel_2_16448452_16449475_-,arabidopsis,2,train,0.373046875,False
TAIR10.dna.toplevel_2_15960249_15961272_+,arabidopsis,2,train,0.3310546875,False
TAIR10.dna.toplevel_2_11314362_11315385_-,arabidopsis,2,train,0.3671875,False
TAIR10.dna.toplevel_2_1417176_1418199_+,arabidopsis,2,train,0.3583984375,False
TAIR10.dna.toplevel_2_1763397_1764420_+,arabidopsis,2,train,0.4150390625,False
TAIR10.dna.toplevel_2_11737416_11738439_+,arabidopsis,2,train,0.37109375,False
TAIR10.dna.toplevel_2_9724400_9725423_+,arabidopsis,2,train,0.4208984375,False
TAIR10.dna.toplevel_2_4711277_4712300_+,arabidopsis,2,train,0.4677734375,False
TAIR10.dna.toplevel_2_14352727_14353750_+,arabidopsis,2,train,0.376953125,False
TAIR10.dna.toplevel_2_13304819_13305842_+,arabidopsis,2,train,0.31640625,False
TAIR10.dna.toplevel_2_15223786_15224809_+,arabidopsis,2,train,0.33203125,False
TAIR10.dna.toplevel_2_11391856_11392879_+,arabidopsis,2,train,0.2900390625,False
TAIR10.dna.toplevel_2_2872949_2873972_-,arabidopsis,2,train,0.408203125,False
TAIR10.dna.toplevel_2_10835699_10836722_-,arabidopsis,2,train,0.333984375,False
TAIR10.dna.toplevel_2_10910005_10911028_-,arabidopsis,2,train,0.3046875,False
TAIR10.dna.toplevel_2_967345_968368_+,arabidopsis,2,train,0.373046875,False
TAIR10.dna.toplevel_2_6379764_6380787_-,arabidopsis,2,train,0.263671875,False
TAIR10.dna.toplevel_2_2688246_2689269_+,arabidopsis,2,train,0.349609375,False
TAIR10.dna.toplevel_2_17599790_17600813_-,arabidopsis,2,train,0.439453125,False
TAIR10.dna.toplevel_2_6301021_6302044_+,arabidopsis,2,train,0.400390625,False
TAIR10.dna.toplevel_2_8431460_8432483_-,arabidopsis,2,train,0.3359375,False
TAIR10.dna.toplevel_2_10476771_10477794_-,arabidopsis,2,train,0.380859375,False
TAIR10.dna.toplevel_2_8544273_8545296_-,arabidopsis,2,train,0.310546875,False
TAIR10.dna.toplevel_2_11540724_11541747_+,arabidopsis,2,train,0.380859375,False
TAIR10.dna.toplevel_2_1493270_1494293_-,arabidopsis,2,train,0.396484375,False
TAIR10.dna.toplevel_2_18521167_18522190_+,arabidopsis,2,train,0.3515625,False
TAIR10.dna.toplevel_2_308985_310008_-,arabidopsis,2,train,0.38671875,False
TAIR10.dna.toplevel_2_16619529_16620552_-,arabidopsis,2,train,0.35546875,False
TAIR10.dna.toplevel_2_1592780_1593803_-,arabidopsis,2,train,0.2744140625,False
TAIR10.dna.toplevel_2_16561863_16562886_-,arabidopsis,2,train,0.4404296875,False
TAIR10.dna.toplevel_2_14767595_14768618_+,arabidopsis,2,train,0.3701171875,False
TAIR10.dna.toplevel_2_2872788_2873811_+,arabidopsis,2,train,0.4130859375,False
TAIR10.dna.toplevel_2_8091464_8092487_+,arabidopsis,2,train,0.306640625,False
TAIR10.dna.toplevel_2_5160527_5161550_-,arabidopsis,2,train,0.3916015625,False
TAIR10.dna.toplevel_2_7162749_7163772_-,arabidopsis,2,train,0.357421875,False
TAIR10.dna.toplevel_2_2588500_2589523_-,arabidopsis,2,train,0.392578125,False
TAIR10.dna.toplevel_2_18757304_18758327_-,arabidopsis,2,train,0.3798828125,False
TAIR10.dna.toplevel_2_1320424_1321447_+,arabidopsis,2,train,0.306640625,False
TAIR10.dna.toplevel_2_8379488_8380511_-,arabidopsis,2,train,0.3271484375,False
TAIR10.dna.toplevel_2_7383670_7384693_+,arabidopsis,2,train,0.28125,False
TAIR10.dna.toplevel_2_9361553_9362576_-,arabidopsis,2,train,0.2919921875,False
TAIR10.dna.toplevel_2_10723896_10724919_-,arabidopsis,2,train,0.3583984375,False
TAIR10.dna.toplevel_2_3599900_3600923_-,arabidopsis,2,train,0.3310546875,False
TAIR10.dna.toplevel_2_18155488_18156511_+,arabidopsis,2,train,0.3857421875,False
TAIR10.dna.toplevel_2_9953629_9954652_-,arabidopsis,2,train,0.388671875,False
TAIR10.dna.toplevel_2_17248169_17249192_-,arabidopsis,2,train,0.2939453125,False
TAIR10.dna.toplevel_2_17990713_17991736_-,arabidopsis,2,train,0.388671875,False
TAIR10.dna.toplevel_2_9145134_9146157_+,arabidopsis,2,train,0.3681640625,False
TAIR10.dna.toplevel_2_555609_556632_+,arabidopsis,2,train,0.359375,False
TAIR10.dna.toplevel_2_3318560_3319583_+,arabidopsis,2,train,0.4560546875,False
TAIR10.dna.toplevel_2_13913673_13914696_+,arabidopsis,2,train,0.3017578125,False
TAIR10.dna.toplevel_2_7317038_7318061_-,arabidopsis,2,train,0.4599609375,False
TAIR10.dna.toplevel_2_216066_217089_-,arabidopsis,2,train,0.337890625,False
TAIR10.dna.toplevel_2_1670017_1671040_+,arabidopsis,2,train,0.3046875,False
TAIR10.dna.toplevel_2_12908209_12909232_-,arabidopsis,2,train,0.390625,False
TAIR10.dna.toplevel_2_3967621_3968644_-,arabidopsis,2,train,0.451171875,False
TAIR10.dna.toplevel_2_7702846_7703869_-,arabidopsis,2,train,0.2880859375,False
TAIR10.dna.toplevel_2_7434253_7435276_+,arabidopsis,2,train,0.3505859375,False
TAIR10.dna.toplevel_2_2173898_2174921_-,arabidopsis,2,train,0.259765625,False
TAIR10.dna.toplevel_2_10982681_10983704_+,arabidopsis,2,train,0.3896484375,False
TAIR10.dna.toplevel_2_12522411_12523434_-,arabidopsis,2,train,0.3056640625,False
TAIR10.dna.toplevel_2_9624453_9625476_+,arabidopsis,2,train,0.423828125,False
TAIR10.dna.toplevel_2_4606620_4607643_+,arabidopsis,2,train,0.3984375,False
TAIR10.dna.toplevel_2_18559721_18560744_-,arabidopsis,2,train,0.353515625,False
TAIR10.dna.toplevel_2_12314049_12315072_+,arabidopsis,2,train,0.3076171875,False
TAIR10.dna.toplevel_2_4356133_4357156_-,arabidopsis,2,train,0.240234375,False
TAIR10.dna.toplevel_2_5209096_5210119_+,arabidopsis,2,train,0.3642578125,False
TAIR10.dna.toplevel_2_17128683_17129706_+,arabidopsis,2,train,0.341796875,False
TAIR10.dna.toplevel_2_4549336_4550359_+,arabidopsis,2,train,0.2861328125,False
TAIR10.dna.toplevel_2_16667741_16668764_+,arabidopsis,2,train,0.3671875,False
TAIR10.dna.toplevel_2_7895891_7896914_+,arabidopsis,2,train,0.3076171875,False
TAIR10.dna.toplevel_2_7841321_7842344_-,arabidopsis,2,train,0.359375,False
TAIR10.dna.toplevel_2_11860231_11861254_+,arabidopsis,2,train,0.4287109375,False
TAIR10.dna.toplevel_2_16725742_16726765_+,arabidopsis,2,train,0.3427734375,False
TAIR10.dna.toplevel_2_872901_873924_-,arabidopsis,2,train,0.2744140625,False
TAIR10.dna.toplevel_2_16414800_16415823_-,arabidopsis,2,train,0.3955078125,False
TAIR10.dna.toplevel_2_10358229_10359252_+,arabidopsis,2,train,0.294921875,False
TAIR10.dna.toplevel_2_7384445_7385468_+,arabidopsis,2,train,0.2958984375,False
TAIR10.dna.toplevel_2_16599342_16600365_-,arabidopsis,2,train,0.388671875,False
TAIR10.dna.toplevel_2_18321688_18322711_-,arabidopsis,2,train,0.4072265625,False
TAIR10.dna.toplevel_2_2643162_2644185_-,arabidopsis,2,train,0.345703125,False
TAIR10.dna.toplevel_2_4611865_4612888_-,arabidopsis,2,train,0.4140625,False
TAIR10.dna.toplevel_2_6411133_6412156_-,arabidopsis,2,train,0.2314453125,False
TAIR10.dna.toplevel_2_9788773_9789796_-,arabidopsis,2,train,0.30859375,False
TAIR10.dna.toplevel_2_1985762_1986785_+,arabidopsis,2,train,0.333984375,False
TAIR10.dna.toplevel_2_1284728_1285751_-,arabidopsis,2,train,0.3984375,False
TAIR10.dna.toplevel_2_8375488_8376511_-,arabidopsis,2,train,0.4306640625,False
TAIR10.dna.toplevel_2_14804051_14805074_+,arabidopsis,2,train,0.2724609375,False
TAIR10.dna.toplevel_2_8727729_8728752_-,arabidopsis,2,train,0.4189453125,False
TAIR10.dna.toplevel_2_5446965_5447988_-,arabidopsis,2,train,0.37890625,False
TAIR10.dna.toplevel_2_569638_570661_-,arabidopsis,2,train,0.263671875,False
TAIR10.dna.toplevel_2_19246591_19247614_+,arabidopsis,2,train,0.4033203125,False
TAIR10.dna.toplevel_2_5073975_5074998_-,arabidopsis,2,train,0.39453125,False
TAIR10.dna.toplevel_2_737769_738792_-,arabidopsis,2,train,0.3701171875,False
TAIR10.dna.toplevel_2_2057661_2058684_+,arabidopsis,2,train,0.25390625,False
TAIR10.dna.toplevel_2_8102289_8103312_+,arabidopsis,2,train,0.2666015625,False
TAIR10.dna.toplevel_2_417459_418482_+,arabidopsis,2,train,0.3623046875,False
TAIR10.dna.toplevel_2_10961156_10962179_+,arabidopsis,2,train,0.4091796875,False
TAIR10.dna.toplevel_2_2093991_2095014_-,arabidopsis,2,train,0.36328125,False
TAIR10.dna.toplevel_2_14181878_14182901_+,arabidopsis,2,train,0.2939453125,False
TAIR10.dna.toplevel_2_7265350_7266373_-,arabidopsis,2,train,0.34765625,False
TAIR10.dna.toplevel_2_14603332_14604355_+,arabidopsis,2,train,0.39453125,False
TAIR10.dna.toplevel_2_12013666_12014689_-,arabidopsis,2,train,0.36328125,False
TAIR10.dna.toplevel_2_5936972_5937995_-,arabidopsis,2,train,0.341796875,False
TAIR10.dna.toplevel_2_13711371_13712394_-,arabidopsis,2,train,0.298828125,False
TAIR10.dna.toplevel_2_323238_324261_-,arabidopsis,2,train,0.373046875,False
TAIR10.dna.toplevel_2_8849677_8850700_-,arabidopsis,2,train,0.3515625,False
TAIR10.dna.toplevel_2_1407241_1408264_+,arabidopsis,2,train,0.3232421875,False
TAIR10.dna.toplevel_2_13721542_13722565_-,arabidopsis,2,train,0.3583984375,False
TAIR10.dna.toplevel_2_5748399_5749422_+,arabidopsis,2,train,0.3115234375,False
TAIR10.dna.toplevel_2_16795815_16796838_+,arabidopsis,2,train,0.33984375,False
TAIR10.dna.toplevel_2_17244784_17245807_+,arabidopsis,2,train,0.3427734375,False
